,area_id,area_type,year,Aggravated assault,All Crimes,Burglary,Larceny,Motor vehicle theft,Murder and nonnegligent manslaughter,Property crime,Rape (revised definition),Robbery,Violent crime,City,State
17659,1600000US1721254,region.place,2014,680.2721088435374,4736.70949861426,251.95263290501384,1335.3489543965734,75.58578987150415,0.0,1662.8873771730914,0.0,25.19526329050139,705.4673721340387,Dupo,IL
17666,1600000US1739883,region.place,2013,25.163563160543532,2264.7206844489183,226.47206844489185,855.56114745848,0.0,0.0,1082.0332159033721,0.0,0.0,50.327126321087064,Kildeer,IL
17667,1600000US1739883,region.place,2014,0.0,1687.6574307304788,100.75566750629723,730.4785894206549,0.0,0.0,831.2342569269521,0.0,0.0,0.0,Kildeer,IL
17670,1600000US1769342,region.place,2013,45.495905368516844,1228.3894449499546,68.24385805277525,432.21110100090993,68.24385805277525,0.0,568.6988171064603,0.0,0.0,45.495905368516844,Sherman,IL
17675,1600000US1765819,region.place,2013,212.36432279377067,11255.309108069843,188.76828692779614,5002.359603586598,70.78810759792357,0.0,5261.915998112318,0.0,70.78810759792357,353.94053798961767,Rosemont,IL
17676,1600000US1765819,region.place,2014,235.62676720075402,11875.589066918003,164.93873704052783,5065.975494816211,282.7521206409048,0.0,5513.666352497644,23.562676720075398,164.93873704052783,424.1281809613572,Rosemont,IL
17680,1600000US1764538,region.place,2013,27.352297592997807,1312.9102844638949,109.40919037199123,519.6936542669583,0.0,0.0,629.1028446389497,0.0,0.0,27.352297592997807,Riverwoods,IL
17681,1600000US1764538,region.place,2014,0.0,1204.1598248494802,218.93814997263274,383.1417624521073,0.0,0.0,602.0799124247401,0.0,0.0,0.0,Riverwoods,IL
17684,1600000US1737257,region.place,2013,0.0,780.4370447450572,78.04370447450572,260.14568158168566,0.0,0.0,338.18938605619144,0.0,26.014568158168572,52.029136316337144,Indian Head Park,IL
17685,1600000US1737257,region.place,2014,25.994281258123213,1559.6568754873929,129.97140629061607,545.8799064205874,51.988562516246425,0.0,727.83987522745,25.994281258123213,0.0,51.988562516246425,Indian Head Park,IL
17687,1600000US1700646,region.place,2014,82.39494644328482,2032.4086789343592,137.32491073880803,769.0195001373248,27.464982147761607,0.0,933.8093930238947,0.0,0.0,82.39494644328482,Aledo,IL
17689,1600000US1724764,region.place,2013,80.40739748056819,4931.653712141517,589.6542481908335,1795.7652103993566,0.0,0.0,2385.4194585901896,0.0,0.0,80.40739748056819,Fairbury,IL
17691,1600000US1764759,region.place,2013,52.826201796090864,1109.3502377179084,132.06550449022717,316.9572107765452,0.0,26.413100898045432,449.0227152667723,0.0,0.0,105.65240359218173,Rochester,IL
17692,1600000US1764759,region.place,2014,26.413100898045432,818.8061278394084,105.65240359218173,237.71790808240885,0.0,26.413100898045432,343.3703116745906,0.0,0.0,52.826201796090864,Rochester,IL
17693,1600000US1756484,region.place,2013,109.85992859104641,4284.53721505081,164.78989288656965,1702.8288931612194,82.39494644328482,27.464982147761607,1950.0137324910736,0.0,27.464982147761607,192.25487503433123,Oregon,IL
17694,1600000US1756484,region.place,2014,277.623542476402,4497.501388117713,249.86118822876182,1665.7412548584118,27.762354247640204,0.0,1943.364797334814,27.762354247640204,0.0,305.3858967240422,Oregon,IL
17698,1600000US1710240,region.place,2013,0.0,2813.091695969705,81.14687584527995,1325.3989721395724,0.0,0.0,1406.5458479848526,0.0,0.0,0.0,Byron,IL
17699,1600000US1710240,region.place,2014,0.0,1635.3229762878168,136.2769146906514,626.8738075769966,54.510765876260564,0.0,817.6614881439084,0.0,0.0,0.0,Byron,IL
17703,1600000US1715235,region.place,2013,185.03832936822627,1903.2513877874699,105.736188210415,607.9830822098862,26.43404705260375,0.0,740.1533174729051,0.0,0.0,211.47237642083,Coal Valley,IL
17704,1600000US1715235,region.place,2014,106.72358591248668,1974.3863393810034,106.72358591248668,720.384204909285,26.68089647812167,0.0,853.7886872998934,26.68089647812167,0.0,133.40448239060834,Coal Valley,IL
17707,1600000US1770252,region.place,2013,0.0,532.3396326856533,0.0,266.16981634282666,0.0,0.0,266.16981634282666,0.0,0.0,0.0,Smithton,IL
17708,1600000US1770252,region.place,2014,53.63368195226602,911.7725931885224,26.81684097613301,321.8020917135961,53.63368195226602,0.0,402.25261464199514,0.0,0.0,53.63368195226602,Smithton,IL
17711,1600000US1763043,region.place,2013,387.48962081372815,2657.0716855798505,359.81179075560476,581.2344312205922,0.0,0.0,941.0462219761971,0.0,0.0,387.48962081372815,Red Bud,IL
17712,1600000US1763043,region.place,2014,166.57412548584117,1832.3153803442533,138.811771238201,610.7717934480844,0.0,0.0,749.5835646862854,0.0,0.0,166.57412548584117,Red Bud,IL
17716,1600000US1703883,region.place,2013,0.0,567.5100496571293,47.29250413809411,189.17001655237644,47.29250413809411,0.0,283.7550248285647,0.0,0.0,0.0,Barrington Hills,IL
17717,1600000US1703883,region.place,2014,0.0,896.8609865470853,118.0080245456691,330.4224687278735,0.0,0.0,448.43049327354265,0.0,0.0,0.0,Barrington Hills,IL
17720,1600000US1728144,region.place,2013,117.1303074670571,3660.322108345535,585.6515373352855,1054.1727672035138,58.56515373352855,0.0,1698.3894582723278,0.0,0.0,117.1303074670571,Fulton,IL
17721,1600000US1728144,region.place,2014,88.41732979664013,2180.9608016504567,383.1417624521073,559.9764220453876,58.944886531093424,0.0,1002.0630710285884,0.0,0.0,88.41732979664013,Fulton,IL
17724,1600000US1742971,region.place,2014,165.42597187758474,2205.679625034464,220.56796250344638,634.1328921974082,27.570995312930798,0.0,882.2718500137855,55.141990625861595,0.0,220.56796250344638,Le Roy,IL
17725,1600000US1720149,region.place,2013,273.8975623116954,10408.107367844426,1725.554642563681,2081.621473568885,684.7439057792386,27.38975623116955,4491.920021911805,0.0,219.1180498493564,547.7951246233908,Dixmoor,IL
17729,1600000US1755353,region.place,2013,107.03773080010704,4549.1035590045485,321.1131924003211,1739.3631255017392,80.27829810008028,26.75943270002676,2140.7546160021407,0.0,0.0,133.7971635001338,Oglesby,IL
17732,1600000US1778149,region.place,2013,258.6950273066973,3736.705949985628,316.1828111526301,1178.4995688416209,86.23167576889912,0.0,1580.9140557631506,0.0,0.0,287.43891922966367,Virden,IL
17733,1600000US1778149,region.place,2014,290.6131938390003,3196.7451322290035,348.7358326068004,929.962220284801,29.06131938390003,0.0,1307.7593722755012,0.0,0.0,290.6131938390003,Virden,IL
17736,1600000US1729125,region.place,2013,59.0318772136954,2597.402597402597,413.22314049586777,796.9303423848877,0.0,29.515938606847698,1210.1534828807555,0.0,0.0,88.5478158205431,Gibson City,IL
17737,1600000US1729125,region.place,2014,119.68880909634949,3650.5086774386605,927.5882704967087,748.0550568521843,0.0,0.0,1675.6433273488926,0.0,29.922202274087372,149.61101137043684,Gibson City,IL
17739,1600000US1764486,region.place,2013,402.2988505747126,4885.057471264368,517.2413793103449,1350.574712643678,86.20689655172414,0.0,1954.0229885057474,0.0,0.0,459.77011494252866,Riverton,IL
17740,1600000US1764486,region.place,2014,518.7319884726223,3227.6657060518733,172.9106628242075,778.0979827089337,57.63688760806917,0.0,1008.6455331412103,28.818443804034587,28.818443804034587,576.3688760806916,Riverton,IL
17743,1600000US1728300,region.place,2013,29.48113207547169,2181.6037735849054,58.96226415094339,943.3962264150942,58.96226415094339,0.0,1061.3207547169811,0.0,0.0,29.48113207547169,Galena,IL
17744,1600000US1728300,region.place,2014,29.877502240812674,1792.6501344487601,149.38751120406334,657.3050492978787,59.75500448162535,0.0,866.4475649835673,0.0,0.0,29.877502240812674,Galena,IL
17749,1600000US1728963,region.place,2014,146.71361502347418,3814.553990610329,469.4835680751173,1056.338028169014,117.37089201877933,0.0,1643.1924882629112,58.685446009389665,58.685446009389665,264.0845070422535,Georgetown,IL
17753,1600000US1770161,region.place,2013,29.85965959988056,2448.492087190207,149.29829799940282,1045.0880859958195,0.0,0.0,1194.3863839952226,0.0,0.0,29.85965959988056,Sleepy Hollow,IL
17754,1600000US1770161,region.place,2014,29.95805871779509,1078.490113840623,59.91611743559018,449.37088076692635,0.0,0.0,509.2869982025165,0.0,0.0,29.95805871779509,Sleepy Hollow,IL
17756,1600000US1775614,region.place,2013,86.53014133256418,2076.7233919815403,346.12056533025674,548.0242284395731,0.0,0.0,894.1447937698297,0.0,28.843380444188057,144.2169022209403,Tolono,IL
17757,1600000US1775614,region.place,2014,172.8608470181504,1901.469317199654,316.9115528666091,432.152117545376,0.0,0.0,749.0636704119852,28.81014116969173,0.0,201.6709881878421,Tolono,IL
17759,1600000US1770889,region.place,2013,30.349013657056144,2306.5250379362674,242.79210925644915,880.1213960546283,0.0,0.0,1122.9135053110774,0.0,0.0,30.349013657056144,South Jacksonville,IL
17760,1600000US1770889,region.place,2014,0.0,975.312404754648,121.914050594331,335.26363913441025,0.0,0.0,457.1776897287412,0.0,30.47851264858275,30.47851264858275,South Jacksonville,IL
17761,1600000US1751700,region.place,2013,62.42197253433209,3620.474406991261,187.2659176029963,1342.0724094881398,31.21098626716604,0.0,1560.549313358302,0.0,156.0549313358302,249.68789013732837,Nashville,IL
17766,1600000US1711228,region.place,2013,427.0896888346553,4820.012202562538,91.51921903599757,1860.890787065284,0.0,0.0,1952.4100061012807,0.0,0.0,457.5960951799878,Carlyle,IL
17767,1600000US1711228,region.place,2014,154.2257865515114,3146.206045650833,92.53547193090685,1295.4966070326955,30.845157310302287,0.0,1418.8772362739048,0.0,0.0,154.2257865515114,Carlyle,IL
17771,1600000US1782491,region.place,2013,32.733224222585925,2749.590834697218,196.39934533551556,1145.6628477905076,0.0,0.0,1342.062193126023,0.0,0.0,32.733224222585925,Winnebago,IL
17772,1600000US1782491,region.place,2014,0.0,3023.3322379231017,197.17384160368061,1314.4922773578705,0.0,0.0,1511.6661189615509,0.0,0.0,0.0,Winnebago,IL
17775,1600000US1729236,region.place,2013,307.97659377887277,4373.267631659994,123.19063751154913,1663.0736064059133,61.595318755774564,0.0,1847.8595626732367,0.0,0.0,338.77425315676015,Gillespie,IL
17776,1600000US1729236,region.place,2014,185.98884066955986,3843.7693738375697,247.98512089274644,1425.914445133292,30.998140111593305,0.0,1704.8977061376318,30.998140111593305,0.0,216.98698078115314,Gillespie,IL
17779,1600000US1733513,region.place,2013,531.7485142320926,7444.479199249296,563.0278385986862,2439.7873005943075,93.83797309978105,0.0,3096.6531122927745,0.0,31.279324366593684,625.5864873318736,Havana,IL
17780,1600000US1733513,region.place,2014,346.34760705289665,7934.508816120907,598.2367758186398,2928.2115869017634,31.48614609571789,0.0,3557.9345088161213,31.48614609571789,31.48614609571789,409.31989924433253,Havana,IL
17784,1600000US1766339,region.place,2013,63.41154090044388,2536.461636017756,412.1750158528852,729.2327203551047,63.41154090044388,0.0,1204.8192771084339,0.0,0.0,63.41154090044388,Rushville,IL
17790,1600000US1750998,region.place,2013,34.048348655090216,1668.3690840994213,34.048348655090216,749.0636704119852,0.0,0.0,783.1120190670752,0.0,0.0,34.048348655090216,Mount Morris,IL
17795,1600000US1780931,region.place,2014,158.88147442008258,3590.7213218938678,540.1970130282808,921.5125516364792,95.32888465204957,0.0,1557.0384493168094,31.776294884016533,31.776294884016533,222.43406418811568,Westville,IL
17799,1600000US1767821,region.place,2013,543.4782608695652,8050.271739130435,713.3152173913044,2445.6521739130435,271.7391304347826,0.0,3430.70652173913,0.0,0.0,577.445652173913,Savanna,IL
17800,1600000US1767821,region.place,2014,0.0,4249.485949280329,616.8608636052089,1405.0719671007541,68.54009595613435,0.0,2090.472926662097,34.270047978067176,0.0,34.270047978067176,Savanna,IL
17802,1600000US1713074,region.place,2013,414.4086707044948,23015.620019126556,796.9397513547976,9850.175326745295,286.8983104877272,0.0,10934.013388587822,0.0,127.5103602167676,573.7966209754543,Cherry Valley,IL
17805,1600000US1721696,region.place,2013,0.0,7061.266874350988,346.1405330564209,3046.0366908965043,103.84215991692626,0.0,3496.0193838698515,0.0,0.0,34.61405330564209,East Dundee,IL
17808,1600000US1752844,region.place,2013,106.83760683760686,3703.7037037037044,391.7378917378917,1210.8262108262109,106.83760683760686,0.0,1709.4017094017097,0.0,0.0,106.83760683760686,Newton,IL
17809,1600000US1752844,region.place,2014,106.9137562366358,4169.636493228795,463.2929436920884,1389.8788310762652,71.27583749109053,0.0,1924.447612259444,0.0,35.637918745545264,142.55167498218103,Newton,IL
17812,1600000US1740416,region.place,2013,0.0,3546.592489568846,452.0166898470098,1321.279554937413,0.0,0.0,1773.296244784423,0.0,0.0,0.0,Knoxville,IL
17818,1600000US1734449,region.place,2013,103.77032168799722,2213.7668626772743,172.9505361466621,726.3922518159807,34.59010722933241,0.0,933.9328951919749,0.0,0.0,172.9505361466621,Heyworth,IL
17819,1600000US1734449,region.place,2014,68.1663258350375,2692.569870483981,238.58214042263126,920.2453987730063,34.08316291751875,0.0,1192.910702113156,0.0,68.1663258350375,136.332651670075,Heyworth,IL
17823,1600000US1775185,region.place,2013,0.0,2641.6702172986793,298.25308904985087,979.97443544951,0.0,0.0,1278.227524499361,0.0,42.607584149978685,42.607584149978685,Thornton,IL
17824,1600000US1775185,region.place,2014,255.4278416347382,2809.70625798212,170.2852277564921,851.4261387824606,42.571306939123026,0.0,1064.2826734780758,42.571306939123026,42.571306939123026,340.5704555129842,Thornton,IL
17826,1600000US1766053,region.place,2013,219.94134897360703,2932.551319648094,109.97067448680352,1026.3929618768327,36.65689149560117,0.0,1173.0205278592375,0.0,0.0,293.2551319648094,Round Lake Heights,IL
17827,1600000US1766053,region.place,2014,365.4970760233918,2997.0760233918127,146.19883040935673,877.1929824561403,0.0,0.0,1023.3918128654973,36.54970760233918,73.09941520467838,475.1461988304092,Round Lake Heights,IL
17832,1600000US1739519,region.place,2013,0.0,1583.531274742676,118.76484560570073,673.0007917656374,0.0,0.0,791.765637371338,0.0,0.0,0.0,Kenilworth,IL
17833,1600000US1739519,region.place,2014,0.0,3510.140405616225,351.0140405616225,1365.0546021840871,39.001560062402504,0.0,1755.0702028081125,0.0,0.0,0.0,Kenilworth,IL
17837,1600000US1710383,region.place,2013,4294.4785276073635,27223.92638036809,2185.5828220858893,5943.251533742332,460.12269938650314,76.6871165644172,8588.957055214725,0.0,153.3742331288344,4601.226993865032,Cairo,IL
17838,1600000US1710383,region.place,2014,3062.0155038759694,20775.19379844961,1240.3100775193798,5000.0,271.3178294573643,116.27906976744184,6511.627906976744,116.27906976744184,232.55813953488368,3527.131782945737,Cairo,IL
17841,1600000US1719837,region.place,2013,0.0,1507.936507936508,0.0,753.968253968254,0.0,0.0,753.968253968254,0.0,0.0,0.0,Diamond,IL
17842,1600000US1719837,region.place,2014,0.0,2482.979575490589,0.0,1241.4897877452945,0.0,0.0,1241.4897877452945,0.0,0.0,0.0,Diamond,IL
17847,1600000US1758174,region.place,2013,0.0,509.6468875136513,36.403349108117936,182.0167455405897,36.403349108117936,0.0,254.82344375682564,0.0,0.0,0.0,Pawnee,IL
17848,1600000US1758174,region.place,2014,73.20644216691069,951.683748169839,36.60322108345535,366.03221083455344,0.0,0.0,402.6354319180088,0.0,0.0,73.20644216691069,Pawnee,IL
17854,1600000US1775276,region.place,2014,150.71590052750562,5275.056518462698,602.8636021100226,1582.5169555388093,150.71590052750562,0.0,2336.096458176337,150.71590052750562,0.0,301.4318010550113,Tilton,IL
17857,1600000US1781256,region.place,2013,286.29856850715754,3926.3803680981596,613.4969325153373,940.6952965235173,81.79959100204498,0.0,1635.9918200409,0.0,0.0,286.29856850715754,White Hall,IL
17858,1600000US1781256,region.place,2014,283.97565922920893,2961.4604462474645,527.3833671399594,567.9513184584179,40.56795131845843,0.0,1135.9026369168355,40.56795131845843,0.0,324.5436105476674,White Hall,IL
17862,1600000US1711462,region.place,2013,41.511000415110004,2739.72602739726,332.08800332088003,871.7310087173101,83.02200083022001,41.511000415110004,1286.8410128684102,0.0,0.0,83.02200083022001,Carrollton,IL
17865,1600000US1711527,region.place,2013,38.95597974289053,1480.3272302298403,467.47175691468635,233.73587845734318,0.0,0.0,701.2076353720296,0.0,0.0,38.95597974289053,Carthage,IL
17866,1600000US1711527,region.place,2014,0.0,1027.6679841897233,118.57707509881423,355.73122529644274,39.52569169960474,0.0,513.8339920948616,0.0,0.0,0.0,Carthage,IL
17869,1600000US1779397,region.place,2013,0.0,726.3922518159807,121.06537530266344,242.13075060532688,0.0,0.0,363.19612590799034,0.0,0.0,0.0,Wayne,IL
17870,1600000US1779397,region.place,2014,0.0,569.5687550854352,244.10089503661516,40.68348250610252,0.0,0.0,284.7843775427177,0.0,0.0,0.0,Wayne,IL
17873,1600000US1768640,region.place,2013,901.2875536480688,7982.832618025751,600.8583690987125,2489.270386266094,0.0,0.0,3090.128755364807,0.0,0.0,901.2875536480688,Seneca,IL
17874,1600000US1768640,region.place,2014,648.7889273356401,6314.8788927335645,648.7889273356401,1859.8615916955014,0.0,0.0,2508.650519031142,0.0,0.0,648.7889273356401,Seneca,IL
17877,1600000US1723737,region.place,2013,0.0,4056.93950177936,569.3950177935943,1387.9003558718864,0.0,0.0,1957.2953736654806,0.0,0.0,71.17437722419929,El Paso,IL
17878,1600000US1723737,region.place,2014,212.38938053097343,3858.407079646017,495.575221238938,920.3539823008847,176.99115044247787,0.0,1592.9203539823006,106.19469026548671,0.0,318.5840707964602,El Paso,IL
17881,1600000US1724920,region.place,2013,77.7302759424796,4041.9743490089386,388.651379712398,1399.1449669646329,116.59541391371941,0.0,1904.3917605907504,0.0,38.8651379712398,116.59541391371941,Fairmont,IL
17882,1600000US1724920,region.place,2014,198.33399444664815,2538.675128917097,436.33478778262594,595.0019833399443,39.666798889329634,0.0,1071.0035700119001,0.0,0.0,198.33399444664815,Fairmont,IL
17884,1600000US1734163,region.place,2013,126.10340479192938,3110.5506515342577,168.13787305590589,1092.896174863388,42.03446826397647,42.03446826397647,1303.0685161832705,0.0,0.0,252.20680958385879,Henry,IL
17885,1600000US1734163,region.place,2014,256.6295979469632,3165.098374679213,384.9443969204448,855.4319931565442,42.7715996578272,0.0,1283.147989734816,0.0,42.7715996578272,299.40119760479035,Henry,IL
17887,1600000US1753169,region.place,2013,908.6778736937756,5542.935029532031,227.1694684234439,1544.7523852794186,90.86778736937755,0.0,1862.78964107224,0.0,0.0,908.6778736937756,Nokomis,IL
17888,1600000US1753169,region.place,2014,271.24773960217004,3707.052441229656,271.24773960217004,1220.614828209765,45.207956600361655,0.0,1537.0705244122964,0.0,45.207956600361655,316.4556962025316,Nokomis,IL
17891,1600000US1701270,region.place,2013,292.6421404682274,2675.585284280937,334.4481605351171,668.8963210702342,0.0,0.0,1003.3444816053512,0.0,0.0,334.4481605351171,Amboy,IL
17892,1600000US1701270,region.place,2014,253.27142254115657,2026.1713803292525,422.11903756859436,337.6952300548755,0.0,0.0,759.8142676234697,0.0,0.0,253.27142254115657,Amboy,IL
17895,1600000US1702414,region.place,2013,43.84042086804033,3857.9570363875487,350.72336694432266,1490.5743095133712,0.0,0.0,1841.297676457694,0.0,0.0,87.68084173608067,Arthur,IL
17896,1600000US1702414,region.place,2014,43.74453193350831,962.3797025371828,87.48906386701663,349.9562554680665,0.0,0.0,437.4453193350832,0.0,0.0,43.74453193350831,Arthur,IL
17900,1600000US1701049,region.place,2013,173.23516673884797,5846.686877436121,433.08791684711997,2208.748375920312,43.30879168471199,0.0,2685.1450844521437,0.0,43.30879168471199,216.54395842355999,Altamont,IL
17901,1600000US1701049,region.place,2014,130.37809647979142,3302.9117774880488,434.593654932638,1086.4841373315946,0.0,0.0,1521.0777922642328,0.0,0.0,130.37809647979142,Altamont,IL
17904,1600000US1723698,region.place,2013,95.01187648456056,2660.332541567696,712.5890736342043,522.5653206650832,0.0,0.0,1235.1543942992873,0.0,0.0,95.01187648456056,Elmwood,IL
17905,1600000US1723698,region.place,2014,47.23665564478035,944.733112895607,330.65658951346245,94.4733112895607,0.0,0.0,425.12990080302313,0.0,0.0,47.23665564478035,Elmwood,IL
17907,1600000US1760937,region.place,2013,43.47826086956522,2260.8695652173915,173.91304347826087,652.1739130434783,43.47826086956522,86.95652173913044,869.5652173913044,0.0,0.0,260.8695652173913,Polo,IL
17908,1600000US1760937,region.place,2014,43.89815627743635,3028.972783143108,263.3889376646181,1009.6575943810361,0.0,0.0,1273.0465320456542,175.5926251097454,0.0,219.49078138718173,Polo,IL
17912,1600000US1725531,region.place,2013,291.06029106029115,6569.64656964657,374.2203742203743,2453.222453222453,124.74012474012474,0.0,2952.1829521829522,0.0,0.0,332.64033264033264,Farmington,IL
17913,1600000US1725531,region.place,2014,42.33700254022015,5080.440304826418,889.0770533446232,1439.458086367485,84.6740050804403,0.0,2413.209144792549,42.33700254022015,42.33700254022015,127.01100762066044,Farmington,IL
17914,1600000US1771240,region.place,2013,49.726504226752866,3679.7613127797113,944.8035803083044,646.4445549477871,99.45300845350573,0.0,1690.701143709597,0.0,0.0,149.17951268025857,South Roxana,IL
17915,1600000US1771240,region.place,2014,199.60079840319358,4191.616766467066,998.003992015968,798.4031936127743,99.80039920159679,0.0,1896.20758483034,0.0,0.0,199.60079840319358,South Roxana,IL
17918,1600000US1755041,region.place,2013,143.95393474088291,1919.3857965451052,95.96928982725528,719.7696737044147,0.0,0.0,815.7389635316698,0.0,0.0,143.95393474088291,Oakwood Hills,IL
17919,1600000US1755041,region.place,2014,0.0,673.4006734006732,0.0,336.7003367003366,0.0,0.0,336.7003367003366,0.0,0.0,0.0,Oakwood Hills,IL
17921,1600000US1732564,region.place,2013,53.67686527106817,2791.196994095545,429.4149221685452,858.8298443370908,0.0,0.0,1288.2447665056359,0.0,0.0,107.3537305421363,Hampton,IL
17922,1600000US1732564,region.place,2014,53.76344086021506,3548.3870967741937,591.3978494623657,1129.032258064516,0.0,0.0,1720.4301075268818,0.0,0.0,53.76344086021506,Hampton,IL
17924,1600000US1723945,region.place,2013,131.63668275559456,1930.6713470820532,87.7577885037297,658.1834137779728,87.7577885037297,0.0,833.6989907854323,0.0,0.0,131.63668275559456,Elwood,IL
17925,1600000US1723945,region.place,2014,309.1872791519435,2031.8021201413424,0.0,574.2049469964663,132.50883392226152,0.0,706.7137809187278,0.0,0.0,309.1872791519435,Elwood,IL
17928,1600000US1700568,region.place,2013,0.0,3392.4050632911394,405.0632911392405,1113.9240506329113,151.8987341772152,0.0,1670.886075949367,0.0,0.0,0.0,Albion,IL
17929,1600000US1743094,region.place,2013,48.26254826254826,579.1505791505791,96.52509652509652,144.78764478764478,0.0,0.0,241.3127413127413,0.0,0.0,48.26254826254826,Lexington,IL
17933,1600000US1735385,region.place,2013,210.9704641350211,28586.497890295363,52.742616033755276,13660.337552742618,316.4556962025316,0.0,14029.535864978903,0.0,52.742616033755276,263.71308016877634,Hodgkins,IL
17934,1600000US1735385,region.place,2014,107.23860589812334,36353.887399463805,214.47721179624668,17265.415549597856,482.573726541555,0.0,17962.466487935657,53.61930294906167,53.61930294906167,214.47721179624668,Hodgkins,IL
17937,1600000US1752116,region.place,2013,0.0,5200.0,650.0,1900.0,0.0,0.0,2550.0,0.0,50.0,50.0,New Athens,IL
17938,1600000US1752116,region.place,2014,0.0,2221.100454316002,151.4386673397274,959.1115598182736,0.0,0.0,1110.550227158001,0.0,0.0,0.0,New Athens,IL
17940,1600000US1751024,region.place,2014,97.99118079372856,587.9470847623712,48.99559039686428,146.98677119059283,0.0,0.0,195.98236158745712,0.0,0.0,97.99118079372856,Mount Olive,IL
17945,1600000US1711774,region.place,2014,146.91478942213516,1665.0342801175318,244.8579823702253,342.8011753183154,0.0,0.0,587.6591576885406,97.94319294809013,0.0,244.8579823702253,Catlin,IL
17950,1600000US1710643,region.place,2013,140.25245441795232,1122.0196353436186,187.0032725572697,233.75409069658718,0.0,0.0,420.7573632538569,0.0,0.0,140.25245441795232,Cambridge,IL
17951,1600000US1710643,region.place,2014,141.24293785310738,1412.4293785310736,141.24293785310738,423.72881355932196,0.0,0.0,564.9717514124294,0.0,0.0,141.24293785310738,Cambridge,IL
17953,1600000US1759572,region.place,2013,354.251012145749,5465.587044534414,809.7165991902833,1315.7894736842104,101.21457489878544,0.0,2226.7206477732793,0.0,151.82186234817812,506.07287449392715,Phoenix,IL
17954,1600000US1759572,region.place,2014,303.3367037411527,6774.519716885743,1365.015166835187,1365.015166835187,101.11223458038424,0.0,2831.142568250759,0.0,252.78058645096058,556.1172901921132,Phoenix,IL
17956,1600000US1708264,region.place,2014,135.2569882777277,1532.9125338142471,45.08566275924257,450.85662759242564,45.08566275924257,0.0,541.0279531109107,90.17132551848513,0.0,225.42831379621282,Brighton,IL
17958,1600000US1735268,region.place,2014,97.51340809361288,1170.1608971233545,48.75670404680643,438.81033642125794,0.0,0.0,487.56704046806436,0.0,0.0,97.51340809361288,Hinckley,IL
17961,1600000US1763641,region.place,2013,314.9606299212598,3622.0472440944877,419.94750656167986,1049.8687664041997,0.0,0.0,1469.8162729658793,0.0,0.0,314.9606299212598,Richmond,IL
17962,1600000US1763641,region.place,2014,158.56236786469344,2114.164904862579,52.85412262156449,845.6659619450318,0.0,0.0,898.5200845665961,0.0,0.0,158.56236786469344,Richmond,IL
17963,1600000US1702674,region.place,2013,0.0,1311.8062563067608,201.81634712411704,454.08678102926336,0.0,0.0,655.9031281533804,0.0,0.0,0.0,Athens,IL
17964,1600000US1702674,region.place,2014,101.98878123406428,1427.8429372768994,50.99439061703214,509.94390617032127,0.0,0.0,560.9382967873534,50.99439061703214,0.0,152.98317185109642,Athens,IL
17969,1600000US1781938,region.place,2013,34.66605038132656,3697.7120406748327,161.7749017795239,1536.8615669054773,80.88745088976195,0.0,1779.5239195747629,0.0,34.66605038132656,69.33210076265311,Willowbrook,IL
17970,1600000US1781938,region.place,2014,23.05475504322766,2881.844380403458,92.21902017291065,1221.9020172910664,69.164265129683,0.0,1383.28530259366,0.0,34.5821325648415,57.63688760806917,Willowbrook,IL
17974,1600000US1754560,region.place,2013,0.0,8792.22582137899,1018.047200370199,3146.691346598797,138.82461823229985,0.0,4303.563165201295,0.0,46.27487274409995,92.5497454881999,Oakbrook Terrace,IL
17975,1600000US1754560,region.place,2014,92.37875288683605,11177.829099307159,461.8937644341801,4849.8845265588925,92.37875288683605,0.0,5404.157043879908,92.37875288683605,0.0,184.75750577367202,Oakbrook Terrace,IL
17976,1600000US1749568,region.place,2013,0.0,2510.8643167551904,193.1434089811685,1014.0028971511348,48.285852245292126,0.0,1255.4321583775952,0.0,0.0,0.0,Minonk,IL
17979,1600000US1729392,region.place,2013,483.5589941972921,4448.7427466150875,580.2707930367504,1063.8297872340424,96.71179883945841,0.0,1740.8123791102514,0.0,0.0,483.5589941972921,Girard,IL
17982,1600000US1764902,region.place,2013,50.68423720223011,1419.158641662443,101.36847440446022,405.47389761784086,101.36847440446022,0.0,608.2108464267612,0.0,50.68423720223011,101.36847440446022,Rockdale,IL
17983,1600000US1764902,region.place,2014,204.91803278688525,1127.049180327869,204.91803278688525,102.45901639344262,0.0,0.0,307.3770491803278,51.22950819672131,0.0,256.1475409836065,Rockdale,IL
17987,1600000US1703181,region.place,2013,0.0,194.26906265177269,0.0,97.13453132588634,0.0,0.0,97.13453132588634,0.0,0.0,0.0,Aviston,IL
17988,1600000US1703181,region.place,2014,0.0,764.4529383659817,0.0,382.22646918299085,0.0,0.0,382.22646918299085,0.0,0.0,0.0,Aviston,IL
17991,1600000US1736438,region.place,2013,0.0,2052.944354403025,324.14910858995137,648.2982171799027,54.02485143165856,0.0,1026.4721772015127,0.0,0.0,0.0,Hudson,IL
17992,1600000US1736438,region.place,2014,53.106744556558674,1593.2023366967605,212.4269782262347,531.0674455655868,0.0,0.0,743.4944237918214,0.0,0.0,53.106744556558674,Hudson,IL
17996,1600000US1719499,region.place,2013,112.48593925759282,1237.3453318335207,56.24296962879641,449.94375703037133,0.0,0.0,506.1867266591676,0.0,0.0,112.48593925759282,De Pue,IL
